68000 15.9220899 16.2879936 16.1050434 16.6750652 16.2879936 16.2879936 16.2828146 16.2879936 16.2879936 16.2879936 16.6750652 16.4657032 16.4657032 17.1066417 16.6750652 16.2879936 16.2879936 16.2879936 16.1050434 16.1050434 122.48342 62.2909766 61.9133137 60.0469147 60.3953041 60.1313392 60.2835306 59.3185196 61.3835626 65.1959402 68.956213 74.4468262 80.8280278 89.1405035 97.5281981 107.711562 120.547685 133.82384 137.518766 143.585429 32.0612665 38.8796031 32.5721246 28.1640801 25.7138281 25.215551 24.8742663 25.7876477 25.4384829 25.9868286 25.9868286 26.5266912 27.0575467 27.4226685 29.2107064 29.7574711 29.7479912 30.102758 31.1655139 31.7010805 26.7980207 40.2011742 38.6631559 34.5268885 41.0902921 36.3099835 39.1557901 38.0958211 37.0341762 35.0760194 38.6383957 37.9392436 38.1202336 35.6198542 38.7891692 37.4384604 38.3900653 36.434062 37.1651186 39.3494158 29.0711203 34.8028494 32.829337 31.9218923 30.8820097 29.7528638 29.0355263 28.6720684 28.6720684 27.7810545 27.9540067 27.7721873 27.8165235 27.9540067 27.581553 27.2180016 28.153787 27.3092435 27.5727438 27.9272308
68004.5023 17.951496 18.1288245 18.1345852 17.7627588 18.1288245 18.1288245 18.3118517 18.1288245 18.1288245 18.1345852 18.1288245 18.1057818 18.3118517 18.3982128 18.1288245 18.1288245 18.1345852 18.1057818 18.1345852 17.951496 116.36747 57.298691 57.0946854 54.8050204 55.1047095 55.1238497 55.4770007 54.8050204 56.3290164 58.6375985 62.9159505 67.7746096 73.3294196 80.0235236 87.8176733 96.7652955 107.713093 120.291419 127.5411 135.33883 44.760828 52.9254662 45.9436084 40.28495 35.4460842 32.4883916 30.0435198 29.1869638 26.5565201 26.2267185 25.7056259 25.7302324 25.7138281 25.9372669 26.6924025 26.8749774 26.7093878 27.0661556 27.622787 27.9881068 29.1641777 42.8936858 40.7687355 37.0460347 41.6848608 38.3134799 41.5175749 40.4594096 39.3869397 36.9003417 40.8210367 40.1234361 40.3043865 37.6374021 40.5807371 39.4247754 40.3929843 38.4392203 39.1513747 41.3044417 26.2769773 35.0400635 32.367434 30.3945553 28.918309 27.6960724 26.8004156 26.2607282 25.7206433 24.6392849 24.9972674 24.8143677 24.4640808 24.4563169 24.448553 24.0903657 24.6314629 24.181864 24.6314629 24.8064876
68009.0045 17.7627588 17.9457935 17.7627588 17.2191026 17.3966784 17.7627588 17.2136328 17.5853066 17.2191026 17.3966784 17.1972232 17.4022064 17.5853066 17.3059848 17.5853066 17.2191026 17.5853066 17.3966784 17.3966784 17.2191026 99.8784646 53.1655538 52.4230916 51.2033399 50.7022667 51.5511816 51.6447354 50.9616125 52.4763187 54.3457008 58.3384479 62.603781 66.9780583 71.5273408 78.0434505 84.5827599 91.74771 102.493166 111.181096 121.74929 60.4455885 72.0029861 62.8837529 55.58453 49.4210783 45.1164359 41.4393931 39.392693 34.885107 33.471562 31.9480485 31.0473444 29.6821883 29.7012642 27.9557824 27.0754391 26.7296148 26.5565201 26.0531425 25.8877053 31.9930801 45.4507145 43.4747805 39.8274062 45.1351041 40.7295097 43.9188276 43.046321 41.992098 39.1557901 43.4345319 42.4921144 42.7408103 40.0720617 42.63481 41.504268 42.8288875 40.3739256 41.6128928 43.7521189 24.181864 36.98949 33.2665231 30.4139149 28.2256537 26.4686774 25.387214 24.4796086 23.7620522 22.6766446 22.8528273 22.6766446 22.4718415 22.1333539 21.9498534 21.9220512 22.0983106 21.4975816 21.9429028 22.1193365
68013.5068 14.3071371 14.6925343 14.6925343 13.9491952 14.3298325 14.6971897 13.966886 14.1461493 14.3343715 14.3252934 13.9447725 13.7831389 13.966886 14.0599772 13.7831389 13.9491952 14.4951236 14.8761502 14.3252934 14.3298325 87.7442134 48.9559545 48.2456284 47.3589874 47.0873488 47.631997 47.1545362 46.7545551 48.5692179 50.8799326 53.4976079 57.3639772 60.7097592 65.2382182 70.3126122 76.2000154 82.41616 89.4747238 97.6247791 105.821435 83.0646119 98.137808 87.898162 78.2883518 68.9088413 63.1506057 57.6845761 55.4745342 49.6266177 46.8918405 45.4403631 42.9936647 41.7001328 41.1540412 38.5002313 37.1079758 36.6072692 36.2141342 34.3691794 34.2117635 34.0929678 48.8192436 46.1992211 42.7146753 46.8266406 43.6544568 46.8266406 45.7213325 45.0479706 42.631113 45.9894094 45.4799904 45.0624929 42.6585373 45.3877552 44.264596 45.7618139 43.120401 44.3095114 46.1212311 22.0413634 45.0771598 39.4915153 34.7583303 31.9320943 28.3447522 27.3136254 26.2356941 24.8064876 22.9996924 23.1901153 22.4647167 22.0702759 21.9359523 21.0322834 20.855358 20.6783121 20.2251127 20.3174311 20.6913996
68018.009 9.4199217 9.22354462 9.23518316 9.24100243 8.86011391 9.04188841 9.04473984 8.87128682 9.04759127 9.22645425 9.24100243 8.50424065 8.67548615 8.95427485 8.67822117 8.67548615 8.86849359 9.4050825 9.40805034 9.22936389 77.7518666 45.7324946 45.1088217 43.5739218 44.3258378 43.8873542 43.9885672 43.6032843 44.7882582 46.834178 49.3869707 52.6164598 56.5578328 59.894345 64.2035764 68.9598204 74.2971602 80.0844296 87.6347273 94.2796167 114.977717 137.078442 122.951303 110.658486 98.6708133 90.7792851 82.6688395 78.5106507 70.9162422 67.3710355 64.8489687 62.0125919 59.8330394 58.2815987 54.0615229 52.3171656 51.512603 50.6720289 47.8538534 47.5493048 33.571692 48.9978126 47.5843685 44.1649651 48.4620753 46.0053938 50.0366145 48.5247891 47.4823203 45.1544901 49.0612196 48.1982441 48.1515554 45.5862018 48.4014081 47.2880406 48.4796262 46.152 47.0929814 49.5053762 23.9302712 64.207756 56.6002702 48.960177 44.1313812 38.9425367 36.6465568 35.2438652 32.7892566 31.3773211 30.8656037 29.6292896 29.6102781 27.6746477 26.2586085 25.1858561 24.3088026 24.3919456 23.596358 22.897504
68022.5113 3.70743018 3.52299827 3.52299827 3.52852367 3.33740233 3.33740233 3.52299827 3.15279434 2.96713884 3.89418791 2.97086055 2.78235492 2.96713884 3.06255957 3.34263665 2.96713884 3.33740233 3.52189319 4.07850181 3.15279434 69.1548819 42.5136649 42.1618293 40.9149987 40.9560368 41.2221986 41.586669 40.7172618 42.0789033 44.4866557 46.0469867 48.9358132 51.7840163 55.9123834 58.9073665 63.6253843 68.2118922 72.3657063 78.4872238 84.3404875 161.861278 187.850561 171.873228 156.178395 139.88031 128.831843 118.292357 112.212127 101.862106 96.5748498 93.2956283 89.3289794 86.6126276 84.2838952 77.6016119 75.5787438 74.0495842 72.8004998 68.3923819 67.1451855 31.2874012 47.3491363 47.0362235 42.5899765 47.9882678 46.5721511 50.3933669 49.0136643 48.2990967 45.512723 50.8954428 50.1987399 50.7172188 47.9417526 51.3047412 50.3770531 51.4994758 49.2310273 50.1067446 52.3728917 35.2666183 95.1474001 84.7501617 74.6532749 68.1383834 60.709087 57.1974022 55.6770126 51.4437887 50.2605132 48.2229672 46.870147 47.2549955 44.46335 41.8960275 40.5113645 39.3783575 39.2269446 37.7565676 35.8586672
68027.0135 0.142575358 0.142486193 0.142530776 0.142486193 0.142307862 0.142486193 0.14244161 0.142486193 0.142486193 0.142530776 0.142486193 0.14244161 0.14244161 0.14244161 0.142307862 0.142486193 0.142530776 0.142530776 0.142530776 0.142530776 63.4219166 40.7487828 40.5824598 39.1632579 39.1899115 39.4662318 39.8034888 39.1769132 40.2867051 41.3294223 43.9169678 46.4900916 49.0466467 51.9016984 55.1372969 58.7138525 62.3944702 66.8661811 71.311429 76.4553874 223.823431 248.63485 228.771505 213.332384 195.022479 181.907691 168.199227 159.404098 145.279382 137.740979 133.102961 127.807825 124.179947 120.95882 111.778113 109.219976 107.236484 105.604859 99.1314734 96.9194098 28.9013037 45.9426361 45.5092662 40.9887043 44.9842566 45.8688683 49.5305602 48.1278137 47.2460279 44.444525 50.8650824 50.5075636 51.1894695 48.2449327 52.2963743 51.5133522 52.7972012 51.0641726 51.4211162 54.6149819 57.2128429 139.65079 123.893822 110.839952 101.564976 93.7067942 89.2141723 86.4805246 80.2368167 78.1380314 75.2293507 72.4985744 73.0119307 69.0626065 65.797874 63.9836147 61.8569793 62.273724 59.8733925 57.0656977
68031.5158 2.21335011 3.13401005 2.76229406 3.13302141 2.94480853 3.13401005 3.31123073 3.31751191 3.13302141 2.58036013 2.94480853 3.86365005 3.68067433 3.77764752 2.94480853 2.94480853 2.39656481 2.02542671 1.84389627 2.21265255 57.0744066 38.9339174 38.0108127 37.1499077 36.9252373 37.6726442 37.6998261 37.3988794 38.2344351 38.96494 41.2879408 43.8325592 46.0532906 48.0248563 51.1043223 54.3786785 56.9376859 61.1031351 64.5541879 68.6954983 283.821923 290.048548 281.519082 272.155845 254.144032 239.029609 225.8559 216.750968 202.130029 192.760088 186.813069 180.790532 175.768257 171.414306 158.282613 155.498856 152.957835 150.463997 141.89925 138.992405 27.9525098 45.7625507 45.5970937 39.6185446 41.4031606 44.6674909 47.5324233 46.4977621 45.7184635 42.2536642 49.2514409 48.8924441 49.6776837 46.3634187 50.6593695 50.2309944 51.6329374 49.927277 50.3013969 53.5618707 89.0178682 200.155846 183.460678 159.835308 146.160875 136.612397 131.576444 127.557096 120.223168 117.607452 113.861778 109.923883 110.421878 104.280164 99.6183568 97.6255665 93.6810287 94.7569838 91.488839 87.1728718
68036.018 12.0294292 13.1271315 12.5882433 13.6478389 13.3051843 13.3051843 14.3847896 13.4874243 13.665297 13.3094325 13.2881917 14.1981995 14.0206846 14.8363017 13.483118 13.665297 12.5842279 12.2272838 12.0447924 12.4058153 53.1033739 36.4484554 36.0411059 34.8384163 35.1523338 35.4111402 35.5347747 35.1408498 35.9767838 37.1398536 38.7010889 40.9084233 42.7583524 44.9668202 47.5695186 50.0891937 52.8228123 55.8220093 58.3429217 61.6972322 376.790878 381.005739 343.291727 310.784616 291.092847 285.490615 280.102145 274.570257 259.422204 251.050114 245.62646 240.087259 234.57125 230.863798 217.684283 214.674634 211.966485 209.870177 199.749502 196.124894 37.659832 56.5057752 52.9130382 44.0368682 43.834124 47.4560537 48.5334067 46.9021431 44.8907947 42.4071452 48.0720116 47.5629711 48.2673595 44.7535831 49.306603 48.7129305 49.8927426 49.0109242 48.5032538 52.678372 136.195211 243.367129 238.302661 226.61706 213.346534 198.313669 189.050759 183.786804 174.656525 172.055994 167.115571 162.129052 163.218582 155.601129 149.108207 146.239117 140.953245 142.336735 136.815251 131.386719
68040.5203 27.0606699 27.9099737 27.3918578 29.338821 28.9628013 28.4273406 29.8551149 28.5965278 29.3006691 28.0886003 28.8217756 29.7968421 29.4502277 29.885369 28.7749566 29.338821 27.4185555 26.9078936 26.5237994 27.5706178 48.184758 34.9258576 34.6005505 33.3755642 33.6534354 33.6958201 33.8077421 33.4610125 34.5003746 35.389736 36.6760863 38.5391156 40.3916162 42.5744671 44.5120318 46.8215603 49.1238437 51.6960278 53.5658211 56.3206101 528.794716 516.825758 479.889966 439.369331 391.466543 356.064059 322.423705 302.067111 290.687266 287.130785 285.671872 283.652878 281.419507 279.233959 269.677374 267.448958 265.9331 264.608533 258.246248 255.783884 61.0475309 81.9008282 75.4050682 65.1311496 61.7931663 61.1007738 60.8701454 59.4066529 54.9530663 54.7942575 53.5888705 51.4800318 51.1232905 47.5283154 51.4543662 50.7845576 51.3254862 50.4803884 50.1870481 52.9509794 215.777246 300.809319 286.829948 267.007877 262.842238 257.734501 255.307243 252.654387 244.981266 242.221937 236.003276 229.44334 230.660479 219.671439 212.552466 209.676193 203.180024 204.864844 198.568907 192.049625
